Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
0D3818      B8    No     000C5937-000C59F3       BD
0D38DA      17    No     000C59F4-000C5A0F       1C
0D38FA      C2    No     000C5A10-000C5AD6       C7
0D39BC      10    Yes    000C5AD7-000C5ADE        8
0D39CC       4    No     000C5ADF-000C5AE7        9
0D39D0       E    Yes    000C5AE8-000C5AEF        8
0D39DE     35D    No     000C5AF0-000C5E51      362
0D3D3B      11    Yes    000C5E52-000C5E59        8
0D3D4C       4    No     000C5E5A-000C5E62        9
0D3D54       A    Yes    000C5E63-000C5E6A        8
0D3D5E     10B    No     000C5E6B-000C5F7A      110
0D3E70       9    No     000C5F7B-000C5F88        E
0D3E80      4F    No     000C5F89-000C5FDC       54
0D3ECF      11    Yes    000C5FDD-000C5FE4        8
0D3EE0      60    No     000C5FE5-000C6049       65
0D3F46       A    No     000C604A-000C6058        F
0D3F58      A6    No     000C6059-000C6103       AB
0D4005       B    No     000C6104-000C6113       10
0D4017      B9    No     000C6114-000C61D1       BE
0D40DA     2E4    No     000C61D2-000C64BA      2E9
0D43C4      1B    No     000C64BB-000C64DA       20
0D43E6       A    No     000C64DB-000C64E9        F
0D43FA     186    No     000C64EA-000C6674      18B
0D4580      1D    Yes    000C6675-000C667C        8
0D45A0      6A    No     000C667D-000C66EB       6F
0D460A      11    Yes    000C66EC-000C66F3        8
0D461B      A5    No     000C66F4-000C679D       AA
0D46C0      20    Yes    000C679E-000C67A5        8
0D46E0     6AF    No     000C67A6-000C6E59      6B4
0D4D90       E    Yes    000C6E5A-000C6E61        8
0D4D9E      60    No     000C6E62-000C6EC6       65
0D4DFE      22    Yes    000C6EC7-000C6ECE        8
0D4E20      40    No     000C6ECF-000C6F13       45
0D4E60      1C    Yes    000C6F14-000C6F1B        8
0D4E80      40    No     000C6F1C-000C6F60       45
0D4EC0      20    Yes    000C6F61-000C6F68        8
0D4EE0     71E    No     000C6F69-000C768B      723
0D55FE       E    Yes    000C768C-000C7693        8
0D560C       4    No     000C7694-000C769C        9
0D5610      11    Yes    000C769D-000C76A4        8
0D5622      9E    No     000C76A5-000C7747       A3
0D56C0      20    Yes    000C7748-000C774F        8
0D56E0     71E    No     000C7750-000C7E72      723
0D5DFE      22    Yes    000C7E73-000C7E7A        8
0D5E20      40    No     000C7E7B-000C7EBF       45
0D5E60      1C    Yes    000C7EC0-000C7EC7        8
0D5E80      40    No     000C7EC8-000C7F0C       45
0D5EC0      20    Yes    000C7F0D-000C7F14        8
0D5EE0      12    No     000C7F15-000C7F2B       17
0D5EF2       E    Yes    000C7F2C-000C7F33        8
0D5F00     2BC    No     000C7F34-000C81F4      2C1
0D61BC       E    Yes    000C81F5-000C81FC        8
0D61CA     43F    No     000C81FD-000C8640      444
0D6609      1B    Yes    000C8641-000C8648        8
0D6624      9C    No     000C8649-000C86E9       A1
0D66C0      20    Yes    000C86EA-000C86F1        8
0D66E0     1E0    No     000C86F2-000C88D6      1E5
0D68C6       A    No     000C88D7-000C88E5        F
0D68DA      F6    No     000C88E6-000C89E0       FB
0D69D0       E    Yes    000C89E1-000C89E8        8
0D69DE      12    No     000C89E9-000C89FF       17
0D69F0       E    Yes    000C8A00-000C8A07        8
0D69FE     182    No     000C8A08-000C8B8E      187
0D6BA0      30    No     000C8B8F-000C8BC3       35
0D6BD6     2EA    No     000C8BC4-000C8EB2      2EF
0D6EC0      20    Yes    000C8EB3-000C8EBA        8
0D6EE0      70    No     000C8EBB-000C8F2F       75
0D6F56      BA    No     000C8F30-000C8FEE       BF
0D7016      BA    No     000C8FEF-000C90AD       BF
0D70D8      E5    No     000C90AE-000C9197       EA
0D71BD      43    Yes    000C9198-000C919F        8
0D7200      10    No     000C91A0-000C91B4       15
0D7216     169    No     000C91B5-000C9322      16E
0D73A0       5    No     000C9323-000C932C        A
0D73B0       3    No     000C932D-000C9334        8
0D73C0      30    No     000C9335-000C9369       35
0D73F6     728    No     000C936A-000C9A96      72D
0D7B20     11E    Yes    000C9A97-000C9A9E        8
0D7C40      B0    Yes    000C9A9F-000C9AA6        8
0D7CF0      2F    No     000C9AA7-000C9ADA       34
0D7D26       1    No     000C9ADB-000C9AE0        6
0D7D36       C    No     000C9AE1-000C9AF1       11
0D7D50       1    No     000C9AF2-000C9AF7        6
0D7D63       4    No     000C9AF8-000C9B00        9
0D7D72       7    No     000C9B01-000C9B0C        C
0D7D80     200    Yes    000C9B0D-000C9B14        8
0D8000    14B0    No     000C9B15-000CAFC9     14B5
0D94B0      14    Yes    000CAFCA-000CAFD1        8
0D94C4     2EC    No     000CAFD2-000CB2C2      2F1
0D97B0       F    Yes    000CB2C3-000CB2CA        8
0D97C0     2F0    No     000CB2CB-000CB5BF      2F5
0D9AB0      11    Yes    000CB5C0-000CB5C7        8
0D9AC2     5EE    No     000CB5C8-000CBBBA      5F3
0DA0B0       E    Yes    000CBBBB-000CBBC2        8
0DA0BE     952    No     000CBBC3-000CC519      957
0DAA10       E    Yes    000CC51A-000CC521        8
0DAA1E      52    No     000CC522-000CC578       57
0DAA70       E    Yes    000CC579-000CC580        8
0DAA7F      51    No     000CC581-000CC5D6       56
0DAAD0       E    Yes    000CC5D7-000CC5DE        8
0DAADE      52    No     000CC5DF-000CC635       57
0DAB30       E    Yes    000CC636-000CC63D        8
0DAB3E      52    No     000CC63E-000CC694       57
0DAB90      10    Yes    000CC695-000CC69C        8
0DABA0      B1    No     000CC69D-000CC752       B6
0DAC57      44    No     000CC753-000CC79B       49
0DACA0       C    Yes    000CC79C-000CC7A3        8
0DACAC       5    No     000CC7A4-000CC7AD        A
0DACB7       4    No     000CC7AE-000CC7B6        9
0DACC4      2D    No     000CC7B7-000CC7E8       32
0DACF1      13    Yes    000CC7E9-000CC7F0        8
0DAD04      95    No     000CC7F1-000CC88A       9A
0DADA0      58    No     000CC88B-000CC8E7       5D
0DADFE      11    No     000CC8E8-000CC8FD       16
0DAE10      12    Yes    000CC8FE-000CC905        8
0DAE22      36    No     000CC906-000CC940       3B
0DAE5E      5B    No     000CC941-000CC9A0       60
0DAEC0      DB    No     000CC9A1-000CCA80       E0
0DAFA0       A    Yes    000CCA81-000CCA88        8
0DAFAA       7    No     000CCA89-000CCA94        C
0DAFB7      43    No     000CCA95-000CCADC       48
0DB000    2E1A    No     000CCADD-000CF8FB     2E1F
0DDE1A       C    Yes    000CF8FC-000CF903        8
0DDE28     80A    No     000CF904-000D0112      80F
0DE632       E    Yes    000D0113-000D011A        8
0DE640       A    No     000D011B-000D0129        F
0DE64A       D    Yes    000D012A-000D0131        8
0DE658      3A    No     000D0132-000D0170       3F
0DE692       E    Yes    000D0171-000D0178        8
0DE6A0       A    No     000D0179-000D0187        F
0DE6AA       E    Yes    000D0188-000D018F        8
0DE6B8       1    No     000D0190-000D0195        6
0DE6B9      13    Yes    000D0196-000D019D        8
0DE6CC      47    No     000D019E-000D01E9       4C
0DE713      1B    Yes    000D01EA-000D01F1        8
0DE72E      43    No     000D01F2-000D0239       48
0DE771       E    Yes    000D023A-000D0241        8
0DE780      D9    No     000D0242-000D031F       DE
0DE865       B    Yes    000D0320-000D0327        8
0DE870      17    No     000D0328-000D0343       1C
0DE887      1A    Yes    000D0344-000D034B        8
0DE8A2      23    No     000D034C-000D0373       28
0DE8CB      1D    No     000D0374-000D0395       22
0DE8EA      13    Yes    000D0396-000D039D        8
0DE900     18B    No     000D039E-000D052D      190
0DEA95       3    No     000D052E-000D0535        8
0DEAA2      16    No     000D0536-000D0550       1B
0DEABE       7    No     000D0551-000D055C        C
0DEACB     5B6    No     000D055D-000D0B17      5BB
0DF081       E    Yes    000D0B18-000D0B1F        8
0DF08F     4FE    No     000D0B20-000D1022      503
0DF58E      31    Yes    000D1023-000D102A        8
0DF5C0     35E    No     000D102B-000D138D      363
0DF91E      10    Yes    000D138E-000D1395        8
0DF92E      47    No     000D1396-000D13E1       4C
0DF975      17    Yes    000D13E2-000D13E9        8
0DF98C       4    No     000D13EA-000D13F2        9
0DF990       D    Yes    000D13F3-000D13FA        8
0DF9A0     400    No     000D13FB-000D17FF      405
0DFDA0      62    Yes    000D1800-000D1807        8
0DFE02     1DE    No     000D1808-000D19EA      1E3
0E0000      C5    No     000D19EB-000D1AB4       CA
0E00C5      13    Yes    000D1AB5-000D1ABC        8
0E00D8     E24    No     000D1ABD-000D28E5      E29
0E0EFC      C1    Yes    000D28E6-000D28ED        8
0E0FC0     378    No     000D28EE-000D2C6A      37D
0E1338      23    Yes    000D2C6B-000D2C72        8
0E135C      9C    No     000D2C73-000D2D13       A1
0E13F8      15    Yes    000D2D14-000D2D1B        8
0E1410       3    No     000D2D1C-000D2D23        8
0E1413      12    Yes    000D2D24-000D2D2B        8
0E1428      2E    No     000D2D2C-000D2D5E       33
0E1456      20    Yes    000D2D5F-000D2D66        8
0E1478      40    No     000D2D67-000D2DAB       45
0E14BC       D    Yes    000D2DAC-000D2DB3        8
0E14D0      69    No     000D2DB4-000D2E21       6E
0E1541      37    No     000D2E22-000D2E5D       3C
0E1578      2F    Yes    000D2E5E-000D2E65        8
0E15A8      2E    No     000D2E66-000D2E98       33
0E15D6      22    Yes    000D2E99-000D2EA0        8
0E15FC       3    No     000D2EA1-000D2EA8        8
0E1607       1    No     000D2EA9-000D2EAE        6
0E1610       8    No     000D2EAF-000D2EBB        D
0E161F       1    No     000D2EBC-000D2EC1        6
0E1628      14    Yes    000D2EC2-000D2EC9        8
0E163C     117    No     000D2ECA-000D2FE5      11C
0E1753      25    Yes    000D2FE6-000D2FED        8
0E1778      10    No     000D2FEE-000D3002       15
0E178E      50    No     000D3003-000D3057       55
0E17E9       1    No     000D3058-000D305D        6
0E17FC      34    No     000D305E-000D3096       39
0E1836     137    No     000D3097-000D31D2      13C
0E1978      B8    No     000D31D3-000D328F       BD
0E1A36      6A    No     000D3290-000D32FE       6F
0E1AA1      16    Yes    000D32FF-000D3306        8
0E1AB8      30    No     000D3307-000D333B       35
0E1AE8      2F    Yes    000D333C-000D3343        8
0E1B18      A8    No     000D3344-000D33F0       AD
0E1BC0      15    Yes    000D33F1-000D33F8        8
0E1BD8      30    No     000D33F9-000D342D       35
0E1C08      27    Yes    000D342E-000D3435        8
0E1C38      44    No     000D3436-000D347E       49
0E1C7C      15    Yes    000D347F-000D3486        8
0E1C91       F    No     000D3487-000D349A       14
0E1CA8      98    No     000D349B-000D3537       9D
0E1D40       D    Yes    000D3538-000D353F        8
0E1D58      30    No     000D3540-000D3574       35
0E1D89      28    Yes    000D3575-000D357C        8
0E1DB1       F    No     000D357D-000D3590       14
0E1DC8      38    No     000D3591-000D35CD       3D
0E1E00       8    Yes    000D35CE-000D35D5        8
0E1E0E       2    No     000D35D6-000D35DC        7
0E1E29      47    No     000D35DD-000D3628       4C
0E1E78      88    No     000D3629-000D36B5       8D
0E1F00      14    Yes    000D36B6-000D36BD        8
0E1F14      7C    No     000D36BE-000D373E       81
0E1F9A      EE    No     000D373F-000D3831       F3
0E2088      11    Yes    000D3832-000D3839        8
0E2099      67    No     000D383A-000D38A5       6C
0E2106      12    No     000D38A6-000D38BC       17
0E211E     102    No     000D38BD-000D39C3      107
0E2220      22    Yes    000D39C4-000D39CB        8
0E2242       E    No     000D39CC-000D39DE       13
0E2256      12    No     000D39DF-000D39F5       17
0E2268      17    Yes    000D39F6-000D39FD        8
0E2280       9    No     000D39FE-000D3A0B        E
0E2290     1B7    No     000D3A0C-000D3BC7      1BC
0E244D      2B    No     000D3BC8-000D3BF7       30
0E247E      53    No     000D3BF8-000D3C4F       58
0E24D8      79    No     000D3C50-000D3CCD       7E
0E2551      18    Yes    000D3CCE-000D3CD5        8
0E2569       1    No     000D3CD6-000D3CDB        6
0E256A      16    Yes    000D3CDC-000D3CE3        8
0E2580      62    No     000D3CE4-000D3D4A       67
0E25E2       E    Yes    000D3D4B-000D3D52        8
0E25F0      10    No     000D3D53-000D3D67       15
0E2608       A    No     000D3D68-000D3D76        F
0E2614       C    Yes    000D3D77-000D3D7E        8
0E2620       A    No     000D3D7F-000D3D8D        F
0E262A       E    Yes    000D3D8E-000D3D95        8
0E2638      9A    No     000D3D96-000D3E34       9F
0E26D8      10    Yes    000D3E35-000D3E3C        8
0E26E8       2    No     000D3E3D-000D3E43        7
0E26F0      D0    No     000D3E44-000D3F18       D5
0E27C0      3A    Yes    000D3F19-000D3F20        8
0E2800      B1    No     000D3F21-000D3FD6       B6
0E28B1       F    Yes    000D3FD7-000D3FDE        8
0E28C0       9    No     000D3FDF-000D3FEC        E
0E28C9       F    Yes    000D3FED-000D3FF4        8
0E28D9      11    No     000D3FF5-000D400A       16
0E28EA      14    Yes    000D400B-000D4012        8
0E28FE       1    No     000D4013-000D4018        6
0E28FF      13    Yes    000D4019-000D4020        8
0E2912      5D    No     000D4021-000D4082       62
0E296F      13    Yes    000D4083-000D408A        8
0E2982     15F    No     000D408B-000D41EE      164
0E2AE7      11    No     000D41EF-000D4204       16
0E2AFE      1A    No     000D4205-000D4223       1F
0E2B1E     6A2    No     000D4224-000D48CA      6A7
0E31C0      90    Yes    000D48CB-000D48D2        8
0E3250     4AB    No     000D48D3-000D4D82      4B0
0E36FB      13    Yes    000D4D83-000D4D8A        8
0E370E     152    No     000D4D8B-000D4EE1      157
0E3860      22    Yes    000D4EE2-000D4EE9        8
0E3882      59    No     000D4EEA-000D4F47       5E
0E38DB      1D    Yes    000D4F48-000D4F4F        8
0E38F8      33    No     000D4F50-000D4F87       38
0E3932       E    No     000D4F88-000D4F9A       13
0E3941      1D    Yes    000D4F9B-000D4FA2        8
0E395E     712    No     000D4FA3-000D56B9      717
0E4076     2C6    No     000D56BA-000D5984      2CB
0E433C       E    Yes    000D5985-000D598C        8
0E434A      21    No     000D598D-000D59B2       26
0E436B       E    Yes    000D59B3-000D59BA        8
0E4379      39    No     000D59BB-000D59F8       3E
0E43B2       E    Yes    000D59F9-000D5A00        8
0E43C0      3C    No     000D5A01-000D5A41       41
0E43FC      10    Yes    000D5A42-000D5A49        8
0E440C     C44    No     000D5A4A-000D6692      C49
0E5050      30    Yes    000D6693-000D669A        8
0E5080      30    No     000D669B-000D66CF       35
0E50B0      60    Yes    000D66D0-000D66D7        8
0E5110      30    No     000D66D8-000D670C       35
0E5140      60    Yes    000D670D-000D6714        8
0E51A0      30    No     000D6715-000D6749       35
0E51D0      60    Yes    000D674A-000D6751        8
0E5230      30    No     000D6752-000D6786       35
0E5280      10    Yes    000D6787-000D678E        8
0E5290      B0    No     000D678F-000D6843       B5
